id,名称,地址,电话,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,Center_X,Center_Y,类型代码,类型名称,省份,城市,区域,营业时间,评分
B0HGKXJDL0,康智美药房,新华春天西3门西90米,15823416318,106.518805,29.499101,,,439786.21414958104,3263444.5305873426,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFL1UXP2,鑫垚大药房中药馆,峡谷路467号,[],106.519489,29.474485,,,439837.9744040308,3260716.653203881,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0FFMCAHL5,熙恩大药房(融汇江山E区店),融汇半岛江山D西北门西130米,[],106.519077,29.474098,,,439797.80038445885,3260673.9855121397,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0LKGO2OVK,桐心阁大药房,三之三融汇幼儿园东北门东南80米,[],106.519397,29.473627,,,439828.5478691878,3260621.632053607,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B00178VSMP,和平药房(上江城店),直港大道48号附7号,023-81836379,106.529778,29.505522,,,440853.5726657175,3264150.3682110263,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0J0YC84WZ,鑫斛大药房(融汇半岛店),融汇大道5号11幢附37号,023-66450964,106.518429,29.473099,,,439734.3825897839,3260563.628848424,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0IDL54SXF,好药师大药房(锦绣江南店),工矿路28号,[],106.534006,29.468675,,,441242.1152797379,3260065.477946285,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0K35M81GA,中仁拾二堂筋骨养护(珠江花园店),直港大道28号附24号,18223084008,106.527116,29.506856,,,440596.3368180182,3264299.5359965917,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B00170I3JD,济生仙果药房,直港大道28号附11号,13629726609,106.526979,29.507341,,,440583.3414619869,3264353.3454851,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0LGH7O3AV,恋恋棋牌室,晨曦花园西区东门西70米,[],106.528875,29.467525,,,440743.9440678075,3259940.654814962,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,2.9
B001797G2V,真善美药房(九龙坡区直港大道店),直港大道26号附38号,023-62809399;023-68198491;17623611986,106.526657,29.508,,,440552.5171569694,3264426.529275793,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0G13R37LD,泉源堂(直港大道店),直港大道53号,023-68663303;15310315830,106.528135,29.508194,,,440695.8820609098,3264447.2706293217,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0KG21ULMO,万和医药(九龙坡珠江花园店),珠江花园南区北门旁,[],106.527561,29.507855,,,440640.0507354908,3264410.001152207,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B00170I24T,和平药房(西郊店),杨家坪西郊路广厦经典21-8号,[],106.511826,29.499414,,,439109.91753982316,3263482.8440327058,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B00178VR3V,桐君阁大药房(九龙坡区三十九店),直港大道26号附35号,023-86196813;13627690523,106.526331,29.508103,,,440520.9805477563,3264438.108654285,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B001786S0W,和平药房(珠江花园店),杨家坪直港大道珠江花园1栋B3第1层39号,023-81836380,106.527367,29.508297,,,440621.5056406024,3264459.0751580303,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFFRZDB5,唐氏药房(直港大道店),直港大道31号附1-2号,023-68621249,106.527317,29.508351,,,440616.69103362464,3264465.084053151,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFHGUOVA,万和医药(九龙坡区九龙广场店),西郊路西郊三村2号印象汇(九龙坡店)F2层,023-68412028;023-68780249;13752838489,106.512005,29.50029,,,439127.7921132606,3263579.813948218,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0JDGSRJ2F,鑫斛大药房(江上公馆店),融汇大道293号,023-62334840,106.513075,29.474125,,,439215.8917292466,3260680.095340016,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0LBT6300X,笑心堂大药房,广厦经典西北门旁(动物园地铁站2号口步行170米),13797697952,106.511018,29.499276,,,439031.5145616232,3263467.976322864,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFGT1LH4,鑫斛药庄(珠江花园店),直港大道23号,023-68433103;17830560916,106.526975,29.508399,,,440583.57159589906,3264470.5772529826,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0GU9XV0A3,康邻大药房(融汇江上店),融汇大道432-436,18166384247,106.516225,29.471025,,,439519.4603859622,3260334.9668130204,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0JK9UAWNT,惠耳听力助听器(重庆马王坪店),马王坪正街91-9号,023-62595366;18996285895,106.533589,29.465904,,,441200.08422942733,3259758.654949072,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0LBMM016Z,自然之声助听器(马王坪店),马王坪正街30号1-8(典雅大厦社区食堂旁),17783398700,106.534838,29.466247,,,441321.3881986953,3259796.030256198,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0J3MZ4FHO,上寿颐年居家养老服务站,直港大道18号附38号,023-68607879;15320370790,106.523361,29.507991,,,440233.05440076615,3264427.22106751,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,4.2
B0L32D3NB1,云南三七天麻,直港大道26号,18523075738,106.52553,29.508293,,,440443.4567044529,3264459.571109943,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,4.0
B0FFJ85YMT,自然之声助听器(岳阳妇幼店),马王坪正街30号1-8(典雅大厦社区食堂旁),17783398700,106.534836,29.466091,,,441321.1044609135,3259778.746093901,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0FFGA4B6Y,珍奥健康馆(马王坪正街店),马王坪新村3号附15号,[],106.53771,29.467143,,,441600.37768300384,3259893.865648002,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0FFJOBVOK,鑫斛大药房(桥南村店),马王坪正街101号附9号-10号,023-67515368,106.53074,29.466171,,,440923.99200713076,3259789.6808842076,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0MGR1MBEX,康邻大药房(102连锁店),融汇半岛爱窝西门南50米,[],106.5145,29.471931,,,439352.7469341075,3260436.2511769463,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0KGHH327H,万和医药连锁(马王坪店),马王坪正街27号1楼2号附1号,023-62588044,106.536016,29.466198,,,441435.58178618416,3259790.008028095,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0GUKUE8A7,叶子大药房,桥南社区居委会东侧,[],106.533734,29.466242,,,441214.3387799824,3259796.0329597876,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0FFIIUWB6,龙凤药房(融汇店),融汇半岛江上公馆B区东南门旁,023-66230594,106.512133,29.473731,,,439124.32457561366,3260636.931169595,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0H09DL64F,美万佳大药房,李家沱街道汇宾一路259号,[],106.512087,29.473742,,,439119.87119385647,3260638.174049376,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0I6JR33RZ,饿了么全能超市-和平药房(汇宾一路店),汇宾一路241号,023-66283501,106.511755,29.473657,,,439087.63114591176,3260628.9294438623,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0L6PDCVRA,奥德声助听器,马王坪正街28号-1,17783398700,106.534783,29.466127,,,441315.98617176653,3259782.761682442,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B00178VPAT,百花蜂产品(君安楼店),直港大道15号附4号,13996359229,106.524895,29.508655,,,440382.1230342538,3264500.0071564103,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B00170I4QD,全兴药品(李家沱二分店),典雅苑北门旁,023-62403795,106.535678,29.466049,,,441402.7228069196,3259773.6684804396,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0I3GSHQY6,一丸堂肤康馆(杨家坪直港大道店),直港大道君安楼15号附3号,15730280489,106.524654,29.508712,,,440358.7982075834,3264506.4464858756,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0FFFYK7AF,鑫斛药庄(茂苑店),茂苑B区北门旁,[],106.537606,29.466562,,,441589.9607097054,3259829.5416340055,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0KBFLXVGK,奥迪康助听器,马王坪正街30号,17323795867,106.534747,29.466106,,,441312.4834279818,3259780.4529720065,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0LGKSITHC,美而廉大药房(玫瑰公馆店),融汇大道15号,[],106.513725,29.472225,,,439277.7802864323,3260469.2310458915,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0H33GPX29,和平药房融汇大道店,融汇大道融汇半岛十一期261号,023-62579674,106.513667,29.47175,,,439271.8736964134,3260416.6300112526,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0FFJUFXRW,琳港养生保健按摩店,直港大道18号附29号,13752843658,106.523241,29.508617,,,440221.7914541703,3264496.64552856,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0FFH28QOD,善仁堂大药房(马王坪正街店),水轮村8号附4号,023-66282086;13320286555,106.535328,29.465877,,,441368.686947256,3259754.786613628,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B00170I4QF,万鑫药房(马王坪店),李家沱马王坪正街29号,[],106.536121,29.466161,,,441445.74158909207,3259785.855548257,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0J1AZ2PHJ,重庆医药集团和平药房汇宾一路店,汇宾一路241号,023-66283501,106.511765,29.473589,,,439088.5600506511,3260621.3896262078,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B001791TF1,万鑫药房(天富店),马王坪后街枯井湾3号附10号,19922862802,106.538225,29.466376,,,441649.873768452,3259808.6221233,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0LBPZ2DD0,硒之家(李家沱店),李家沱马王坪正街27号,[],106.53598,29.466172,,,441432.07619667554,3259787.145269183,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,2.9
B0L16ZR73X,一九堂,君安楼西南门旁,[],106.524754,29.508713,,,440368.4910037244,3264506.506018322,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B00179BTOT,益仁堂大药房(马王坪正街店),九亩地1号附15号,[],106.535358,29.465904,,,441371.6113617491,3259757.7631757613,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B001786S0V,知蜂堂(金都香榭店),直港大道18号附22号,023-61562255,106.522916,29.508659,,,440190.31642633735,3264501.466332715,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0LBLLRAPP,草本养生坊,马王坪正街与工矿路交叉口东60米,[],106.536925,29.466175,,,441523.7074730367,3259787.0028452417,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0L29LS0Q7,广誉远养生精品中药,巴滨路2100号,[],106.547,29.470391,,,442502.98265606497,3260249.1291191257,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,3.6
B0KDUU6O3E,云南三七天麻(马王坪店),典雅苑北门旁,[],106.535783,29.466039,,,441412.8981333872,3259772.5076348656,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,2.6
B0KRJR7RYC,重庆济晟阁福熙大药房,天宝路4号,[],106.52151,29.508109,,,440053.71980342263,3264441.2483517486,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0J2G94VKW,唯生药房(巴南三店),马王坪正街与工矿路交叉口西南120米,[],106.535429,29.465746,,,441378.40484325495,3259740.220665453,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0I2C480E2,德寿堂,桃花溪街与西郊路交叉口东南140米,[],106.513525,29.503375,,,439276.96676914225,3263920.847488095,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFKAQJ81,鑫斛大药房(动物园轻轨站店),动物园轻轨站轻轨综合楼上游三村8号附7号,023-68036295,106.509125,29.499556,,,438848.19197160867,3263499.9946597484,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFIGP7IE,一心堂大健康药店(杨家坪店),杨家坪直港大道天宝新城商住楼A栋3-1-1号,023-68171949;023-68527970;13102354073,106.521438,29.508871,,,440047.1903727433,3264525.7175078136,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFHD9QOZ,桔色成人(旗舰店),直港大道13号附9号,18680805530,106.523082,29.509049,,,440206.63470307825,3264544.594235743,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0FFMCN1L0,清夫园皮肤健康护理中心,马王坪后街2号,13101365393,106.538188,29.466106,,,441646.13157935534,3259778.7240296286,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B00170I3M8,和平药房(直港二店),直港大道13号附7号,[],106.523109,29.509067,,,440209.2621694604,3264546.5748140197,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B001786TKS,万鑫药房(李家沱聚鑫堂药店),李家沱街道马王坪后街枯井湾3号附10号,19922862802,106.539052,29.465615,,,441729.62650142756,3259723.887518381,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0JK6M3AUB,博音助听器重庆李家沱直营中心,马王坪正街12号东南亚商厦二楼,17382335051,106.540764,29.465726,,,441895.6904190222,3259735.3312864034,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0L2O7W9BS,丽可医疗器,直港大道12号,[],106.521555,29.508974,,,440058.59092581406,3264537.069939587,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B00178XD52,泷泉阁药房,杨家坪西郊都市桃源19号4幢附11号,[],106.515372,29.505884,,,439457.4841944045,3264197.8901058924,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFHG0YSS,鑫斛大药房(直港大道店),杨家坪直港大道10-2,023-68046587;13114090998,106.52086,29.509003,,,439991.2473207996,3264540.64159186,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0M6DM5TQZ,3292&Deep in Love成人情趣用品店,李渡路与巴滨路交叉口东南100米,[],106.546969,29.469527,,,442499.4894374836,3260153.411232557,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0HRP55LC7,智声助听器(重庆旗舰店),杨家坪街道西郊路50号附2号,023-68960952;18008323840,106.511999,29.503968,,,439129.4104133538,3263987.351295751,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B00178XBQW,桐君阁大药房(动物园轻轨站店),西郊路30号附14号(动物园地铁站1号口步行80米),023-86139856;13883109175,106.508432,29.500066,,,438781.32555780327,3263556.868731081,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0JASK61D7,乐泰亮甲(融汇半岛店),融汇大道350号,17323964449,106.515239,29.469091,,,439422.71007985075,3260121.1869892827,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0HD7HOMCP,诚心大药房(汇龙路店),中航万科金域学府1期东门南100米,15123888859,106.557749,29.491364,,,443556.8105083841,3262567.7283473983,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,南岸区,,[]
B0H2VUV9EH,重庆金保林大药房有限公司,杨家坪街道西郊路59号附21号,18983457246,106.506661,29.497846,,,438608.3226611135,3263311.818746517,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0JRJBAUVI,万和医药连锁(马王坪正街店),都和广场北门西50米,023-62332584;023-62588044;18580143328,106.540692,29.465686,,,441888.686286118,3259730.9351152885,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0GRN46WSP,万鑫药房(巴滨路店),李渡路121-123号(东邦小悦湾),19922259594,106.546281,29.46821,,,442432.03755407844,3260007.824503489,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B001786TOE,桐君阁大药房(融汇大道店),融汇大道4511号,13436177717,106.513823,29.469543,,,439285.68412107846,3260172.007170314,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0FFIIHXRS,德桂堂药房(西郊路24巷),阳光馨苑西门旁(杨家坪地铁站2号口步行350米),[],106.513254,29.504876,,,439251.59551060863,3264087.3046188774,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B001792ELW,鑫斛大药房(马王坪店),马王坪正街12号附9号,023-62585143;13368257539,106.540719,29.465579,,,441891.24328231957,3259719.065798307,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0H0B14BP8,和平药房(融汇半岛店),融汇大道195号,023-66276102,106.517848,29.466997,,,439674.438981359,3259887.812109214,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0JDRSLA3T,鑫斛大药房(艾德公馆店),汇通路4515号,023-66417738,106.513784,29.469668,,,439281.97717781,3260185.8778353278,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0KRMHON9C,专诚大药房(李家沱店),李渡路141号,[],106.546774,29.468266,,,442479.8706676115,3260013.785840164,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0L01RH0EV,左点助听器(智声听力杨家坪店),西郊路50号智声助听器(杨家坪地铁站2号口步行450米),[],106.511936,29.503989,,,439123.3165911424,3263989.711129793,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0LB9YU8A7,鑫斛大药房(西郊路店),杨家坪西郊路17号1幢一层,023-68613223,106.513393,29.505735,,,439265.58089964866,3264182.412029764,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0M6KRCRC8,康源之家,复兴路与高进支路交叉口东南100米,[],106.515625,29.506625,,,439482.44689275563,3264279.863657772,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0KDULF8KI,六岳堂大药房(直营店),心巢御园北门旁(动物园地铁站2号口步行440米),[],106.50684,29.497826,,,438625.66154151753,3263309.508251371,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFIY20NP,桐君阁大药房(九龙坡区19店),张家花园平街33号附11号底层,023-86116827,106.513455,29.505961,,,439271.7251293661,3264207.4211969255,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0J1CUE00Y,无限极(重庆中迪广场店),杨家坪正街68号重庆中迪广场F1层,023-68414447;13752861782,106.515225,29.506825,,,439443.7962481934,3264302.2324748593,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,3.2
B0J3TSHE5U,重庆市瑜槿药房,融汇大道204号206号,[],106.518384,29.466711,,,439726.24141147267,3259855.845066981,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0IUKHRPR5,京选大药房(李渡路店),李渡路163号,[],106.546991,29.468215,,,442500.88230132434,3260008.0277684545,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0L2O1WWAR,嘉仁堂,直港大道与天宝路交叉口西100米,[],106.520802,29.509413,,,439985.86769687757,3264586.1008410025,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0KKBL0086,墨盛日集法尔加头部康养馆,李家沱街道融汇大道2号附43号,13883289890;17823487398,106.518523,29.466472,,,439739.5778407638,3259829.2913298574,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,3.5
B0L0L68337,京东大药房(融汇半岛店),融汇大道2号附28号、29号,15823001721,106.518609,29.466121,,,439747.70910596504,3259790.3551423317,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0HBZUNQOB,万和医药连锁(融汇大道店),融汇大道2号附20号、21号,023-62568730;023-66272418,106.518707,29.465896,,,439757.078461317,3259765.3738766955,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0I1MZCHOB,源心堂大药房,杨家坪街道中建龙玺台杨渡村5号附5号,18723341004,106.504616,29.494228,,,438407.9064009909,3262912.013529974,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0K15XAPWP,融发医疗器械,融汇半岛艾德公馆东门南130米,[],106.513859,29.469034,,,439288.8714312669,3260115.589853944,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0LUL18P6I,芯优康源,李石路与马王坪正街交叉口南140米,[],106.539558,29.465006,,,441778.3419068647,3259656.1558699002,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0KRJ7CV8G,重庆睿智康品优红蓝光健康驿站,融汇半岛玫瑰公馆5号门西130米,[],106.510904,29.471329,,,439003.7283563622,3260371.426148209,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0FFIBZI77,爱心听力助听器(杨家坪店),杨家坪团结路8号附6号(杨家坪地铁站4号口步行220米),023-68126608;13452032024,106.518215,29.509544,,,439735.2094190665,3264601.9536631242,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,5.0
B0FFHO4DP4,成人用品(重庆中迪广场店),·西城国际东门南120米(杨家坪地铁站4号口步行240米),13224037284;17323830569,106.517815,29.509319,,,439696.30751011573,3264577.2302443055,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0HKVH6SQK,铭月大药房,艾佳天泰西南门旁(杨家坪地铁站4号口步行320米),[],106.518803,29.509749,,,439792.32049661333,3264624.3638185333,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0HU5HO2DC,医圣堂大药房(融汇大道店),融汇半岛东区西1门南160米,13650582166,106.518711,29.465798,,,439757.4083891142,3259754.5131588755,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0J1ZG77LU,刘欣药房,李渡路与群乐路交叉口东北100米,18323341606,106.545351,29.4664,,,442340.84033167484,3259807.732441313,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0L35BDA0R,栖息里萌宠宠物大药房,万金路与万象四路交叉口西北120米,[],106.527975,29.511775,,,440682.462329356,3264844.138354258,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,2.1
B0FFKPZ6DD,鑫斛药庄(融汇大道店),李家沱街道融汇大道153、155号,023-66435009,106.518187,29.46578,,,439706.58911994955,3259752.7898581945,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B00170AUZO,昌野药房(李渡路店),新坪村128号附3号,15825998813,106.545367,29.466406,,,442342.39512101776,3259808.389334043,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0G2BA8CP4,万和医药连锁(桃源店),西郊支路与桃花溪街交叉口东北120米,023-68516179;023-68789524,106.511253,29.505223,,,439057.8546505653,3264126.79995745,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFIRGF3C,鑫斛大药房(西郊大厦店),杨家坪前进路38号附1号(杨家坪地铁站1号口步行170米),023-68494800,106.512875,29.506587,,,439215.88267551607,3264277.0869735647,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFJN4657,鑫斛药庄(新坪村店),巴南大道李家沱新坪村128号1-16,023-66485779,106.545284,29.466061,,,442334.15206386615,3259770.2036452875,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B00178VU9Q,万和医药连锁(西郊路店),西郊路19号(杨家坪地铁站1号口旁),023-68516179;023-68643754,106.513394,29.507526,,,439266.7468250541,3264380.8601631,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,3.5
B0J2GZ596Z,海通大药房(谢家湾陈亮药店),民主二村6栋3单元,13368193707,106.521517,29.510959,,,440056.07744828303,3264757.03394599,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFHMKZRJ,鑫斛药庄(光彩商场店),李家沱正街160号光彩商场F1层,023-62563476;13308258908,106.542914,29.465037,,,442103.76921417745,3259657.9178693867,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B001797GIL,真善美药房(杨家坪店),西郊路3号京东MALL重庆杨家坪店F1层,023-68152550;15922679383,106.514991,29.508336,,,439422.01563813473,3264469.7780520585,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFHNY2NR,万和医药连锁(李家沱正街二店),李家沱正街160号附4号百年商场(李家沱正街店),18580143328,106.542896,29.464967,,,442101.98410853295,3259650.170658178,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0IAFOBAIN,鑫斛药庄(百年商场店),光彩商场东门旁,023-62563476,106.542856,29.464972,,,442098.1084057135,3259650.744553744,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0J1H1UWC2,御珍阁大药房(群乐路店),群乐佳苑南1门旁,[],106.550138,29.469108,,,442806.51795623824,3260105.4245860595,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0FFG1F814,全兴药品(李家沱正街店),李家沱正街160号附4号百年商场(李家沱正街店),023-62863413;15320561066,106.542771,29.464657,,,442089.6875345132,3259615.8840986085,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0FFM9WNP0,宝芝林大药房(南滨西路店),南滨西路26号18到23幢负1层附28、29号,[],106.551094,29.505569,,,442919.65219006,3264144.9272489143,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,南岸区,,[]
B00170A1GI,和平药房(前进店),前进路24号人民医院后面(杨家坪地铁站1号口步行120米),023-61574403,106.512791,29.507479,,,439208.27396971686,3264375.967398116,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
