id,名称,地址,电话,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,Center_X,Center_Y,类型代码,类型名称,省份,城市,区域,营业时间,评分,人口密度,cluster_label,cluster_probability
B0LR1DRK9Q,重庆穿派餐饮管理有限公司,天兴路2号附6号一2楼,023-68428134,106.52798,29.505749,,,440679.4336673186,3264176.4360442534,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],212.21158,-1,0.0
B0KDA5HMPZ,仁喜广告,锦绣江南8栋8-2,13452002459,106.534268,29.468728,,,441267.5493787655,3260071.2183161485,170201,公司企业;公司;广告装饰,重庆市,重庆市,巴南区,,3.9,65.13629,4,0.4112986263966013
B0KKS5NH0H,仙郁同园林,德进二支路与西郊路交叉口东南360米,[],106.511986,29.49753,,,439124.2997608046,3263274.0071740136,170400,公司企业;农林牧渔基地;其它农林牧渔基地,重庆市,重庆市,九龙坡区,,[],59.32316,-1,0.0
B0FFGBRZA6,重庆高弋印务有限公司,杨渡村15栋负一楼(动物园地铁站2号口步行490米),[],106.51166,29.497475,,,439092.66673409904,3263268.0836033784,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],77.7311,10,0.5526707354354986
B0K06LA3TX,尚涛文创,汇北路西流沱小镇243号附7号2-6,18008312662,106.511503,29.4763,,,439064.77907918656,3260921.913012819,170000,公司企业;公司企业;公司企业,重庆市,重庆市,巴南区,,2.2,27.824118,3,0.8384055792731457
B0J1GP5NNI,中科依云物业服务中心,中科依云西北侧,[],106.508051,29.492498,,,438739.8408407722,3262718.510965031,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,4.5,39.65951,-1,0.0
B0HG2SZOPF,君诺达汽车电瓶搭电-汽修,直港大道115号,15310328466,106.529525,29.508725,,,440830.9132100256,3264505.399212538,170200|010700|010400|030000,公司企业;公司;公司|汽车服务;汽车救援;汽车救援|汽车服务;汽车养护/装饰;汽车养护|汽车维修;汽车维修;汽车维修,重庆市,重庆市,九龙坡区,,4.5,159.1207,6,0.9411234583813356
B0KUFK6G0A,重庆开元融创焊接技术有限公司,杨家坪直港大道18号附48号,[],106.522884,29.507177,,,440186.3437140534,3264337.272463907,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],49.983818,7,1.0
B0K6A9VASC,中粮重庆运营中心,直港大道21号,[],106.526918,29.50839,,,440578.041764179,3264469.609142221,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],159.53325,6,1.0
B0IA9UR1ST,重庆禄吉亨环保工程有限公司,天鹅堡133栋,18696762658,106.524625,29.507785,,,440355.44405592926,3264403.7468137103,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],65.47097,7,0.9665034545887254
B0FFF5V36F,中国烟草总公司重庆市公司(巴南分公司),马王坪正街20号,[],106.537663,29.466885,,,441595.6726431676,3259865.30220847,130104|170200,政府机构及社会团体;政府机关;区县级政府及事业单位|公司企业;公司;公司,重庆市,重庆市,巴南区,,[],69.79182,4,1.0
B0LB4DGIL9,中宏重庆运营中心,直港大道与天长路交叉口北20米,[],106.526712,29.508402,,,440558.08276298695,3264471.04403467,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],159.53325,6,1.0
B0FFIS0BWC,重庆爱采招标代理有限公司,巴滨路李渡路59号2-1、2-2,023-62551600,106.54368,29.469043,,,442180.3159641328,3260101.4113376746,170200,公司企业;公司;公司,重庆市,重庆市,巴南区,,[],47.66103,4,0.6405528632191517
B0017028FA,中国兵器工业集团铁马工业集团有限公司,杨家坪正街43号(杨家坪地铁站7号口步行300米),023-68062999,106.51741,29.506152,,,439655.1760203879,3264226.5264142454,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],105.233765,-1,0.0
B0FFFS32B1,成丽广告,直港大道26号附21号,18323005558,106.524987,29.508353,,,440390.8629415598,3264466.497446937,170201,公司企业;公司;广告装饰,重庆市,重庆市,九龙坡区,,3.8,86.15435,-1,0.0
B0LUZ5UJN4,重庆刚强汽车租赁有限公司,西郊路28号(动物园地铁站2号口步行160米),[],106.510596,29.499219,,,438990.5754202548,3263461.8817476043,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,3.0,135.12885,5,0.8898517783904668
B0IR65OL3M,博洋广告,融汇大道7号5幢附3号,15310977420,106.5144,29.471961,,,439343.069070351,3260439.627342502,170201,公司企业;公司;广告装饰,重庆市,重庆市,巴南区,,3.9,19.983997,3,0.9504119385516788
B0FFKBDNV7,重庆国草良品农业发展有限公司,巴滨路2128号附4号2-6,[],106.547653,29.471344,,,442566.8335984245,3260354.4014971443,120302|170200,商务住宅;住宅区;住宅小区|公司企业;公司;公司,重庆市,重庆市,巴南区,,[],64.822975,4,0.32734177384109336
B0G3RSA62M,中共重庆市自来水有限公司委员会,巴滨路与南滨路交叉口东南160米,[],106.555973,29.493673,,,443385.93199715135,3262824.4341770727,170000,公司企业;公司企业;公司企业,重庆市,重庆市,南岸区,,[],197.77835,-1,0.0
B0H3BS2G1K,重庆众信装饰工程有限公司,杨家坪正街68号中迪广场3栋18-2,18581284002,106.516989,29.50547,,,439613.96603766206,3264151.177091522,170201,公司企业;公司;广告装饰,重庆市,重庆市,九龙坡区,,3.4,106.161224,-1,0.0
B0I3X58U99,中交路桥建设有限公司黄桷坪大桥项目经理部,南坪镇南滨西路途虎养车(六公里店)往巴南方向100米,[],106.556825,29.487925,,,443465.3301405835,3262187.12693813,170200,公司企业;公司;公司,重庆市,重庆市,南岸区,,[],184.01111,-1,0.0
B0FFHU146M,重庆远通电子技术开发有限公司,南坪镇万科金域学府北南滨西路31号,023-61965869,106.55591,29.493727,,,443379.8550524502,3262830.4481686344,170000,公司企业;公司企业;公司企业,重庆市,重庆市,南岸区,,[],197.77835,-1,0.0
B0LKKLOQK5,招商局生态环保科技有限公司重庆水轮机厂场地治理EPC项目部,马王坪正街与马王坪后街交叉口北40米,[],106.538544,29.466948,,,441681.1320368674,3259871.841287459,170200,公司企业;公司;公司,重庆市,重庆市,巴南区,,[],73.410416,4,0.7732144450315385
B0L1LCDNT6,山之城模型,李家沱小悦湾63号负1-3山之城模型,[],106.543992,29.468793,,,442210.4256230118,3260073.555896716,170200,公司企业;公司;公司,重庆市,重庆市,巴南区,,3.8,48.1037,4,0.6745529080762572
B0KKK7QJW5,科筑到家 房屋修缮4S店(南岸店),南坪镇南滨西路33号附9号(金域学府万科生活汇1期),17300284945,106.556044,29.492846,,,443392.3546404225,3262732.765890443,170200|070000,公司企业;公司;公司|生活服务;生活服务场所;生活服务场所,重庆市,重庆市,南岸区,,4.1,191.47469,-1,0.0
B0FFG8S5Z8,重庆品萃广告传媒有限责任公司,杨家坪桃花溪街J座129号,023-68784723,106.513286,29.503074,,,439253.62147539854,3263887.6204939745,170201,公司企业;公司;广告装饰,重庆市,重庆市,九龙坡区,,4.4,90.692184,11,0.8373113210298446
B0FFKC0THK,中华遗嘱库重庆九龙坡分库,桃花溪街J座119号,[],106.51328,29.503037,,,439253.0178240292,3263883.52390812,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],90.692184,11,0.8322880449525196
B0FFFZAVT4,谷贝玩具仓储,三角碑九亩地20号附32号,023-62571216;18983399322,106.532511,29.465827,,,441095.51385319466,3259750.667874859,170200,公司企业;公司;公司,重庆市,重庆市,巴南区,,[],33.110043,4,0.6643143162936386
B0LKSCIRL1,谢家湾冻库,南北大道辅路与直港大道交叉口东北140米,[],106.525225,29.509575,,,440414.64614011,3264601.7769883084,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],99.59063,-1,0.0
B0H35H5M36,重庆憨石匠餐饮管理有限公司,李家沱街道巴滨一号璀璨滨江2092号二楼,[],106.546886,29.470193,,,442491.8176630292,3260227.246551717,170200,公司企业;公司;公司,重庆市,重庆市,巴南区,,[],63.05687,4,0.38100779052241773
B0L0DDN345,重庆快送供应链科技有限公司,汇龙路90号附6号,[],106.556466,29.490513,,,443431.96584519616,3262474.058304619,170200,公司企业;公司;公司,重庆市,重庆市,南岸区,,[],191.67197,-1,0.0
B0FFK7TRPR,重庆中庆勘察测绘有限公司,杨渡村14号(动物园地铁站2号口步行170米),[],106.50915,29.498604,,,438850.0433071909,3263394.496881768,170000,公司企业;公司企业;公司企业,重庆市,重庆市,九龙坡区,,[],93.72761,-1,0.0
B0G3R7BJHB,重庆享创空间科技有限公司,杨家坪正街68号4号楼(中迪广场4栋)1505,023-86669808,106.515917,29.505882,,,439510.3070654511,3264197.384976115,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],80.312355,14,1.0
B0J1Z48U30,东瑞办公家具奋军科技有限公司,汇龙路86号,18782991708,106.556001,29.492967,,,443388.2536344129,3262746.193921173,060602|170000,购物服务;家居建材市场;家具城|公司企业;公司企业;公司企业,重庆市,重庆市,南岸区,,3.4,191.47469,-1,0.0
B0K0Z5YWTQ,重庆锋丰冷冻食品有限公司,谢家湾街道劳动一村59号附26号,[],106.525202,29.509454,,,440412.3460839188,3264588.381585206,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],99.59063,-1,0.0
B0JKHU9WI7,重庆市九龙坡区烟草专卖局(分公司)区域客户服务部,桃花溪街与西郊路交叉口东南120米,[],106.513482,29.503601,,,439272.9337569388,3263945.9114603177,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],98.0565,11,1.0
B0LUGXRVFM,杨家坪冻库,重庆市九龙坡区谢家湾街道谢家湾民主三村,023-68888388,106.525204,29.509687,,,440412.6763891968,3264614.197703759,170200|060000,公司企业;公司;公司|购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0,99.59063,-1,0.0
B0K2ZU2M5I,第二搪瓷厂,峡谷路与汇滨二路交叉口东南360米,[],106.52302,29.466487,,,440175.626351386,3259828.635046536,170300,公司企业;工厂;工厂,重庆市,重庆市,巴南区,,[],34.069687,3,0.36359875906403166
B0FFFRZTMS,中国广电杨家坪直港大道营业厅,直港大道12-1号2层,[],106.521406,29.508856,,,440044.0800301591,3264524.071953744,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,4.4,59.68838,7,1.0
B0LACCL93I,重庆大改造家·住宅改造翻新,西郊路33号第2层商场(自主承诺),18983657291,106.508767,29.500153,,,438813.8495729863,3263566.332389662,170201|070000,公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,重庆市,重庆市,九龙坡区,,4.6,141.59639,5,1.0
B0FFI7346C,重庆市杨家坪电力实业有限责任公司检安分公司,九龙坡毛线沟杨渡一村16栋,[],106.507039,29.495713,,,438643.6775401373,3263075.276187508,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],40.976593,-1,0.0
B0LDCRWD5S,重庆佳宇建设(集团)有限公司,直港大道13号附12号,[],106.523251,29.509264,,,440223.14080501685,3264568.3300598487,170202,公司企业;公司;建筑公司,重庆市,重庆市,九龙坡区,,[],62.50003,7,1.0
B0K6GC55EC,重庆链杰自动化控制设备有限公司,中迪广场4-29-23(杨家坪地铁站7号口步行180米),023-86120037;13272770397,106.515955,29.505976,,,439514.0460864368,3264207.780720347,170207,公司企业;公司;商业贸易,重庆市,重庆市,九龙坡区,,[],80.312355,14,1.0
B0FFM9ZSF7,当家广告·绘来设计工厂店,九龙坡西郊路19号4幢附4号,[],106.515725,29.506025,,,439491.7825218917,3264213.32969359,170201,公司企业;公司;广告装饰,重庆市,重庆市,九龙坡区,,3.7,80.312355,14,1.0
B0J2ZZ9AWH,恩德雕塑有限公司,峡谷路与汇滨二路交叉口东南320米,18725605852,106.52221,29.466348,,,440097.0051743233,3259813.649830499,170200,公司企业;公司;公司,重庆市,重庆市,巴南区,,[],62.855534,-1,0.0
B0JROMW2AQ,世季佳装饰,西郊路30号(动物园地铁站1号口步行90米),17702389989,106.508417,29.499953,,,438779.8036318933,3263544.3558604484,170201,公司企业;公司;广告装饰,重庆市,重庆市,九龙坡区,,4.6,141.59639,5,1.0
B00170AIH7,心悦广告(马王坪正街店),李家沱马王坪正街5号商8号,023-62854001;18623178578,106.540897,29.466244,,,441908.8817176195,3259792.660537348,170201|070000,公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,重庆市,重庆市,巴南区,,3.8,66.72234,4,0.9090545778147304
B0LB9UWF1W,重庆常斌环保工程有限公司,296文体村,17781827888,106.526807,29.510135,,,440568.3027090257,3264663.017379424,170200,公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],147.95256,6,1.0
B001796A1M,东南广告图文(马王坪正街),马王坪正街都和广场西北侧约50米,023-62860533;13251471190,106.540873,29.466283,,,441906.5768497143,3259796.993798048,170201|070000,公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,重庆市,重庆市,巴南区,,4.2,66.72234,4,0.8972885620478933
B0KKZSMCS7,优美家装饰,九龙街道九龙镇上游三村7号附2号,15923146511,106.508057,29.499003,,,438744.3368821989,3263439.2822906533,170201|070000,公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,重庆市,重庆市,九龙坡区,,4.4,142.88695,5,1.0
B0G3LCI2XJ,万家兴达重庆市场部,南滨西路35号附9号二楼,023-62530976;19922295553,106.557595,29.49077,,,443541.5526350963,3262501.986334503,060400|170000,购物服务;超级市场;超市|公司企业;公司企业;公司企业,重庆市,重庆市,南岸区,,3.8,167.0079,-1,0.0
B0G3UY02NH,重庆点维环境艺术设计有限公司,汇南二路,15922500307,106.52202,29.466291,,,440078.54879560857,3259807.431824518,170200,公司企业;公司;公司,重庆市,重庆市,巴南区,,[],55.5854,-1,0.0
B0FFFRZT3V,中国烟草总公司重庆市公司(九龙坡分公司),西郊路19号3幢附11号(杨家坪地铁站7号口步行270米),023-68409615,106.515068,29.506265,,,439428.24582673085,3264240.2643973664,160303|170200,金融保险服务;自动提款机;中国建设银行ATM|公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],63.559227,13,1.0
B0L27CJOL6,石龙林泉酒厂,马王坪正街15号,13527314149,106.539262,29.465754,,,441750.0681698986,3259739.183996481,170300,公司企业;工厂;工厂,重庆市,重庆市,巴南区,,[],56.309082,4,1.0
B00178VP40,特炫广告,杨家坪桃花溪商业街c座(杨家坪地铁站2号口步行410米),023-68782582,106.512655,29.504179,,,439193.1204321141,3264010.387710262,170201|070000,公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,重庆市,重庆市,九龙坡区,,3.2,100.27519,11,1.0
B0FFGT69FR,尚品装饰(融汇半岛·拾光公馆店),李家沱融汇大道344号,15902310900,106.515485,29.468901,,,439446.4493229806,3260100.0065557417,170201|071100,公司企业;公司;广告装饰|生活服务;美容美发店;美容美发店,重庆市,重庆市,巴南区,,3.7,20.353718,3,1.0
B0LASC4K7T,重庆美奂雕塑有限公司,长岗村汇南二路,[],106.52212,29.466044,,,440088.0998548538,3259780.0121608144,170200,公司企业;公司;公司,重庆市,重庆市,巴南区,,[],62.855534,-1,0.0
B0LDYLZMG6,重庆云智通信息技术有限公司,杨家坪正街68号3幢2320,[],106.515569,29.506259,,,439476.8014428933,3264239.3388063787,170206,公司企业;公司;网络科技,重庆市,重庆市,九龙坡区,,[],80.312355,14,1.0
B0JK6UQJPT,果町,李渡路97号,13635470080,106.545899,29.468247,,,442395.01957029686,3260012.1130732954,170200,公司企业;公司;公司,重庆市,重庆市,巴南区,,3.8,51.61232,4,0.6745529080762572
B0KKF48M71,再生资源回收,马王坪正街九亩地22号附14号,18581616674;19923410794,106.534586,29.464374,,,441295.8749171473,3259588.624423277,170200,公司企业;公司;公司,重庆市,重庆市,巴南区,,3.4,24.541924,4,0.5807511454259766
B0FFM3V8D5,重庆锦佰家装饰工程有限公司,四季花园西北2门西南70米,15808004559,106.513325,29.505525,,,439258.8646432796,3264159.178851284,170201,公司企业;公司;广告装饰,重庆市,重庆市,九龙坡区,,4.2,84.01596,-1,0.0
B0FFFTT43W,刻章·勋业广告(都市桃源店),杨家坪西郊路19号附4号都市桃源大门口,13752928336,106.514825,29.506525,,,439404.847998829,3264269.1997996555,170201|070000,公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,重庆市,重庆市,九龙坡区,,3.9,63.559227,13,1.0
B0J6PD0EJ4,重庆汉科智能电梯有限公司,融汇大道207号附2-7,023-68417994,106.515185,29.468603,,,439417.18414295,3260067.143397011,170200,公司企业;公司;公司,重庆市,重庆市,巴南区,,[],26.356256,3,1.0
B0L0J5GB4F,闪电后浪(重庆)科技有限公司,直港大道185号,[],106.52798,29.511019,,,440682.5061286066,3264760.368592711,170206,公司企业;公司;网络科技,重庆市,重庆市,九龙坡区,,[],142.41049,6,1.0
B0JBASE0AQ,HUMAART,融汇大道8号附41号,[],106.511999,29.471168,,,439109.800966093,3260353.013856195,170200,公司企业;公司;公司,重庆市,重庆市,巴南区,,[],17.123518,3,0.7055333286964168
B0L07D10BJ,诠图广告图文,杨家坪杨正街68号附333号,15084453210,106.515123,29.506917,,,439433.9647625736,3264312.479478384,170201,公司企业;公司;广告装饰,重庆市,重庆市,九龙坡区,,4.2,63.559227,13,1.0
B0JU45BU67,重庆奥陶纪建材有限公司,汇南二路51号,15223175088,106.522971,29.465301,,,440170.17900655465,3259697.248458708,170200,公司企业;公司;公司,重庆市,重庆市,巴南区,,[],48.98266,3,0.29164320041451364
B0L3A9WIFS,中铁八局集团,万象四路与万金路交叉口东20米,[],106.52916,29.511209,,,440796.9821383483,3264780.819973371,170000,公司企业;公司企业;公司企业,重庆市,重庆市,九龙坡区,,[],142.41049,6,1.0
